'''
Please cite this paper
Li, J., Zhang, G., Zhang, S. et al. Seismicity characteristics and interseismic 
locking of the Anninghe Fault, Southwest China: Insights from long-term dense 
seismic array observations. Earth Planets Space 77, 63 (2025). 
https://doi.org/10.1186/s40623-025-02167-z
'''
ot,lat,lon,dep,mag,dt_max,num_sta,ex,ey,ez,rms,evid
2016-09-13T17:01:18.720000Z,29.623149,102.043449,9.57,1.5,320.4,6,234.5,309.5,320.6,0.149,20286
2016-09-13T17:15:16.800000Z,29.022304,102.253271,13.95,0.2,208.4,4,138.3,130.4,101.1,0.061,20289
2016-09-13T19:04:15.400000Z,29.036635,102.266512,9.8,1.5,150.5,14,165.8,157.0,169.0,0.113,8294
2016-09-14T00:20:43.900000Z,28.579897,102.699609,10.52,0.5,272.4,4,152.8,155.7,157.6,0.111,20283
2016-09-14T08:04:40.060000Z,29.072774,102.456616,16.68,0.3,220.1,3,398.7,252.9,327.5,0.045,20287
2016-09-14T10:17:53.760000Z,29.021989,102.385718,22.97,2.1,100.7,25,110.4,80.5,98.0,0.087,8290
2016-09-14T15:15:58.210000Z,29.016949,102.426685,20.71,0.5,316.7,6,139.6,95.7,112.3,0.057,20290
2016-09-15T01:03:42.370000Z,27.944663,102.101099,7.03,1.2,246.6,3,148.9,232.7,274.6,0.073,8295
2016-09-15T05:14:06.300000Z,29.136444,102.450464,25.62,0.2,136.2,7,122.3,165.9,118.5,0.079,20288
2016-09-15T06:19:46.350000Z,29.503711,102.192676,6.01,0.9,184.0,6,152.5,146.8,186.4,0.068,20292
2016-09-15T07:06:39.070000Z,29.143227,102.272827,14.32,1.4,158.1,11,131.5,127.5,142.8,0.095,8293
2016-09-15T08:09:57.780000Z,27.919967,102.118701,9.0,1.2,240.2,3,232.9,257.4,289.8,0.080,8292
2016-09-15T09:23:57.070000Z,29.041949,102.412264,24.32,0.1,198.1,4,222.0,194.0,157.6,0.059,20296
2016-09-15T10:02:21.660000Z,29.056193,102.364681,22.86,1.3,119.0,11,110.2,95.5,90.6,0.068,8288
2016-09-15T12:06:37.380000Z,29.608828,102.030811,4.11,1.7,319.6,5,249.2,248.0,393.8,0.137,8287
2016-09-15T14:18:31.960000Z,28.867845,102.118717,7.52,0.5,234.6,4,227.9,193.0,196.1,0.094,20294
2016-09-15T17:20:35.380000Z,27.843563,102.324797,7.1,1.1,130.6,6,116.6,160.2,128.0,0.087,8289
2016-09-16T11:17:03.590000Z,29.402358,102.182381,1.12,0.7,227.0,4,443.7,516.9,812.9,0.060,20293
2016-09-16T19:19:01.260000Z,29.005648,102.037085,13.9,1.8,193.0,18,151.6,162.2,305.4,0.120,8284
2016-09-17T01:16:00.190000Z,29.031067,102.366838,23.33,0.3,138.7,9,113.1,82.5,116.0,0.061,20298
2016-09-17T04:07:44.420000Z,29.414097,102.163118,9.28,0.2,320.0,3,371.5,333.3,269.1,0.109,20301
2016-09-17T09:19:59.970000Z,27.837201,102.365462,7.21,0.9,151.8,6,136.3,180.4,166.5,0.093,20295
2016-09-18T00:20:40.200000Z,29.026109,102.253638,14.12,0.3,208.7,5,141.8,137.5,104.0,0.060,20299
2016-09-18T01:08:49.730000Z,29.071639,102.37264,22.97,0.3,117.7,8,104.3,104.5,86.1,0.065,20302
2016-09-18T02:08:46.870000Z,28.978426,102.508887,20.74,0.3,258.2,4,240.8,185.8,169.9,0.080,20297
2016-09-18T12:16:06.480000Z,29.02465,102.25634,14.25,1.6,88.6,22,146.7,138.0,98.3,0.080,8281
2016-09-18T14:08:36.760000Z,29.024571,102.254305,14.17,1.3,172.7,11,143.7,139.9,107.1,0.069,8282
2016-09-18T21:05:12.720000Z,29.137931,102.292448,13.78,0.1,166.6,5,139.4,122.7,157.9,0.082,20300
2016-09-19T10:16:43.530000Z,29.656954,101.989006,3.8,1.8,319.7,9,179.4,186.6,199.5,0.116,8280
2016-09-19T16:20:11.420000Z,29.858598,102.043083,10.89,2.1,327.6,13,363.4,257.6,338.7,0.115,8277
2016-09-19T20:15:45.720000Z,29.070648,102.362142,24.41,0.4,122.6,10,99.9,91.8,124.2,0.064,20304
2016-09-20T03:05:34.190000Z,29.130693,102.170597,9.5,0.7,142.4,8,182.4,123.3,191.9,0.132,8275
2016-09-20T06:14:19.080000Z,29.021332,102.264958,10.36,0.1,198.8,4,162.5,159.9,172.5,0.078,20305
2016-09-20T10:18:14.950000Z,29.153672,102.181006,8.6,1.2,235.7,11,193.3,132.5,212.9,0.135,8278
2016-09-20T11:07:45.590000Z,29.588812,101.887712,9.08,1.1,176.0,3,111.1,96.4,178.4,0.036,8274
2016-09-20T21:03:37.120000Z,27.962746,102.086182,-0.52,1.3,251.0,3,200.7,262.2,340.4,0.055,8279
2016-09-21T09:22:00.210000Z,27.872504,102.428556,9.16,1.8,120.0,11,159.8,220.8,211.3,0.111,8276
2016-09-21T21:14:03.960000Z,28.415234,102.197762,7.17,0.9,146.3,6,195.2,275.5,196.4,0.122,20308
2016-09-21T23:20:46.480000Z,27.856236,102.660531,7.84,1.1,306.7,4,204.6,450.6,303.9,0.038,8273
2016-09-22T06:11:36.040000Z,29.167973,102.347168,20.49,0.4,127.9,12,119.2,165.6,147.9,0.085,20307
2016-09-22T09:19:44.140000Z,29.435809,102.157104,8.26,0.5,203.3,9,144.4,181.0,212.0,0.090,20312
2016-09-22T10:19:36.450000Z,28.983523,102.465153,23.03,0.5,187.3,9,152.4,104.3,115.3,0.059,20310
2016-09-22T17:23:47.400000Z,29.080979,102.406966,23.83,0.1,180.9,4,134.3,129.6,128.6,0.049,20314
2016-09-22T19:23:50.840000Z,27.931742,102.381331,5.43,0.7,211.4,4,210.8,317.8,217.7,0.064,20318
2016-09-22T20:01:21.720000Z,29.059294,102.363175,23.01,0.6,149.8,6,132.3,116.6,101.2,0.064,20311
2016-09-23T10:02:13.150000Z,29.987044,102.697274,-3.75,2.4,80.2,12,426.7,549.7,1357.1,0.214,8272
2016-09-23T12:04:18.760000Z,28.659113,102.689136,8.39,1.1,258.5,4,275.0,276.3,420.5,0.103,20320
2016-09-23T20:15:49.720000Z,27.7481,102.354378,6.7,0.4,218.4,6,279.0,274.2,316.9,0.081,20321
2016-09-24T00:22:41.390000Z,29.069572,102.373568,25.54,0.5,117.1,13,96.5,106.5,133.1,0.096,20322
2016-09-24T02:21:33.180000Z,29.026449,102.418286,23.18,0.1,207.0,6,148.9,132.9,145.5,0.063,20324
2016-09-24T06:23:25.760000Z,28.92052,102.499569,18.62,0.4,254.5,7,244.0,194.5,254.2,0.078,20325
2016-09-24T10:20:02.430000Z,29.135083,102.112541,9.46,0.1,233.0,4,174.0,169.5,217.7,0.092,20317
2016-09-24T21:01:37.560000Z,27.930847,102.381307,5.44,1.2,151.5,6,215.3,265.6,166.2,0.111,20319
2016-09-25T00:08:21.240000Z,29.612144,101.87797,11.54,3.7,258.1,16,165.7,212.1,196.3,0.151,20327
2016-09-25T00:14:06.770000Z,28.784987,102.400911,14.47,1.0,114.5,14,152.1,189.9,222.3,0.132,20329
2016-09-25T02:16:49.090000Z,29.022235,102.258195,13.74,1.8,161.2,20,156.8,142.2,124.7,0.098,8269
2016-09-25T06:12:24.470000Z,29.586861,101.891016,10.1,1.6,175.4,3,129.8,91.2,202.3,0.039,8267
2016-09-25T06:14:29.220000Z,29.780373,101.987118,3.84,2.2,325.1,12,301.3,337.4,453.4,0.124,8265
2016-09-25T11:10:24.290000Z,29.070697,102.371753,22.46,0.0,148.5,5,137.6,120.8,92.4,0.050,20323
2016-09-25T19:12:29.240000Z,29.418915,102.194035,3.45,0.5,183.2,7,187.9,266.0,223.7,0.148,20328
2016-09-26T06:22:37.230000Z,29.596318,101.892529,8.47,1.7,175.9,4,175.3,170.8,301.3,0.069,8260
2016-09-26T07:14:09.650000Z,29.760718,101.978459,9.38,2.1,272.4,16,244.3,369.8,778.4,0.116,8264
2016-09-26T07:20:53.140000Z,29.130536,102.452905,25.31,0.4,87.0,12,120.9,160.4,111.3,0.090,20330
2016-09-26T09:20:25.950000Z,29.59951,101.876514,8.21,1.7,330.9,9,165.2,249.2,310.1,0.136,8262
2016-09-26T10:20:31.650000Z,29.617464,101.882723,6.31,2.0,330.6,9,283.6,287.1,327.1,0.137,8261
2016-09-26T15:05:59.480000Z,29.023539,102.256828,13.77,0.6,205.7,5,143.5,136.0,106.4,0.060,20326
2016-09-27T04:12:54.530000Z,29.581533,101.888525,10.91,1.5,175.3,3,140.5,99.4,216.9,0.056,8266
2016-09-27T08:20:08.290000Z,28.86896,102.09729,6.48,1.0,205.0,6,248.5,203.4,268.2,0.144,20332
2016-09-27T14:03:59.160000Z,27.944501,102.093384,3.74,1.4,246.8,3,186.2,131.4,210.0,0.081,8263
2016-09-29T04:09:25.810000Z,29.778876,102.021899,2.65,2.0,171.4,3,219.8,116.0,365.6,0.102,8257
2016-09-29T07:09:20.510000Z,29.634727,102.07216,6.28,2.0,87.0,7,240.9,191.6,302.2,0.138,8253
2016-09-29T07:13:53.670000Z,29.777598,102.020109,2.97,1.3,171.6,3,237.4,117.0,382.0,0.091,8256
2016-09-29T07:17:15.750000Z,29.594299,101.893587,9.25,1.4,175.6,3,139.1,88.8,226.3,0.063,8255
2016-09-29T07:21:05.740000Z,29.584888,101.89043,10.89,1.6,91.2,7,264.4,234.9,393.5,0.089,8252
2016-09-29T08:06:06.720000Z,29.59517,101.893701,7.7,1.9,175.7,3,140.8,109.6,248.4,0.048,8259
2016-09-29T08:23:02.830000Z,29.594381,101.89388,7.83,2.3,90.7,13,130.8,115.3,216.6,0.072,8250
2016-09-29T10:10:36.960000Z,29.593188,101.893107,10.05,1.6,175.6,3,107.4,126.1,204.5,0.064,8247
2016-09-30T01:04:38.650000Z,28.923053,102.522762,19.54,1.1,70.4,16,181.4,114.8,166.1,0.103,20334
2016-09-30T01:23:30.310000Z,29.108022,102.200269,10.16,0.0,221.8,4,365.6,209.3,252.3,0.133,20333
2016-09-30T05:17:45.930000Z,28.940015,102.481925,25.21,0.7,103.6,12,189.7,118.4,137.7,0.118,20336
2016-09-30T13:00:59.040000Z,29.600061,101.875659,1.21,1.5,178.6,3,115.5,139.0,252.3,0.094,8249
2016-09-30T18:05:07.240000Z,29.619246,101.88383,4.22,1.7,264.4,4,209.2,287.6,464.4,0.145,8248
2016-10-01T00:06:49.980000Z,28.912919,102.522144,20.14,1.3,68.8,17,179.4,113.1,161.7,0.094,8246
2016-10-01T03:13:03.360000Z,29.084934,102.353703,20.44,1.5,124.4,20,124.9,118.8,103.6,0.089,8244
2016-10-01T07:11:30.590000Z,29.62675,102.031632,5.02,1.6,158.1,3,391.5,272.2,612.2,0.125,8245
2016-10-01T19:18:17.640000Z,29.599626,101.894368,8.91,1.3,118.1,4,192.9,197.5,357.6,0.115,8398
2016-10-01T20:07:06.680000Z,29.141337,102.119312,12.42,0.6,262.1,5,135.7,113.8,161.7,0.073,20335
2016-10-02T00:04:16.510000Z,27.599778,101.861418,17.86,1.4,167.7,4,146.6,185.3,258.8,0.104,8390
2016-10-02T00:07:47.820000Z,30.084408,102.674284,-0.67,1.6,176.5,4,170.9,130.1,279.3,0.126,8389
2016-10-02T00:14:20.840000Z,29.202578,102.249325,8.71,-0.2,212.2,3,154.9,139.8,135.8,0.077,20338
2016-10-02T07:01:58.480000Z,29.617796,101.879867,8.49,1.7,264.0,6,166.1,205.8,271.5,0.123,8394
2016-10-02T16:13:30.320000Z,29.023753,102.446102,19.47,0.1,218.7,4,433.9,263.9,472.8,0.140,20337
2016-10-02T16:22:38.430000Z,29.612941,101.877531,5.51,1.8,316.2,6,271.8,242.7,310.2,0.119,8395
2016-10-02T17:15:12.520000Z,29.58987,101.876115,8.55,1.1,177.7,3,122.4,127.7,246.9,0.041,8396
2016-10-03T00:18:22.820000Z,29.475913,102.160482,11.21,0.8,188.2,6,229.9,292.8,332.5,0.120,20343
2016-10-03T06:07:12.800000Z,27.918616,102.361759,6.6,0.9,136.4,6,222.8,254.8,144.7,0.118,20340
2016-10-03T10:03:06.960000Z,27.953971,102.084937,0.48,1.2,249.1,3,245.3,252.7,418.8,0.058,8392
2016-10-03T11:12:29.370000Z,29.206702,102.242773,8.79,0.4,219.9,9,125.5,148.8,113.8,0.107,20341
2016-10-03T14:17:54.020000Z,29.449066,102.209139,5.9,1.0,161.0,10,157.9,205.2,165.2,0.096,8386
2016-10-03T16:03:32.920000Z,27.942126,102.097876,5.41,1.2,246.1,3,165.0,147.1,231.8,0.095,8391
2016-10-03T22:17:24.680000Z,29.613308,101.871281,6.32,2.2,258.6,15,142.8,200.5,301.1,0.118,8388
2016-10-04T00:02:30.200000Z,30.192635,102.808431,14.63,1.3,163.4,3,195.1,141.8,396.3,0.090,8393
2016-10-04T06:07:49.330000Z,27.925024,102.055078,7.93,0.9,213.5,6,215.0,181.4,211.6,0.107,20345
2016-10-04T12:12:01.050000Z,29.072941,102.431453,21.07,0.5,128.4,10,121.3,116.3,114.3,0.051,20342
2016-10-04T19:22:28.340000Z,29.085822,102.389697,28.77,1.1,111.3,20,127.7,101.3,153.6,0.074,8384
2016-10-05T02:03:02.940000Z,27.880656,102.325382,6.57,0.6,190.0,3,162.5,298.7,184.7,0.090,20347
2016-10-05T02:05:23.550000Z,29.596541,101.886735,3.22,1.7,176.8,3,117.5,115.9,224.8,0.049,8387
2016-10-05T05:08:32.520000Z,29.080975,102.359578,19.89,0.7,124.9,11,110.9,90.2,93.6,0.089,20346
2016-10-05T08:06:04.110000Z,29.59339,101.892017,8.18,1.4,175.8,3,128.6,121.4,266.2,0.036,8385
2016-10-05T08:20:54.220000Z,27.809792,102.328524,9.61,0.7,157.1,8,211.3,196.0,169.1,0.123,20344
2016-10-06T04:16:02.920000Z,29.219834,102.116439,13.28,1.3,231.6,11,250.6,189.9,286.1,0.128,20354
2016-10-06T06:15:01.400000Z,29.679663,102.361702,8.73,1.6,359.8,3,276.9,163.1,407.7,0.060,20352
2016-10-06T06:15:46.250000Z,29.213932,102.244735,8.77,0.0,315.3,5,116.0,174.3,99.7,0.066,20353
2016-10-06T08:07:26.040000Z,29.066791,101.874902,12.29,1.7,263.3,6,371.1,482.5,799.3,0.179,20348
2016-10-06T19:17:41.840000Z,29.652639,102.019417,10.94,1.7,323.6,11,185.6,214.0,252.1,0.115,8383
2016-10-07T04:19:19.390000Z,28.870929,102.508439,22.06,0.4,125.5,9,196.8,126.1,147.3,0.081,20359
2016-10-07T11:02:27.420000Z,29.130141,102.37714,20.8,0.6,116.7,13,119.5,149.8,150.9,0.109,20356
2016-10-07T11:08:31.560000Z,29.449229,102.209025,6.51,0.9,161.1,7,152.3,201.1,154.3,0.068,20351
2016-10-07T11:19:07.030000Z,29.238383,102.318783,12.12,0.7,109.1,14,158.4,268.7,182.8,0.109,8379
2016-10-07T21:06:00.120000Z,29.13809,102.175692,11.49,0.5,238.1,8,201.4,152.3,213.9,0.137,20350
2016-10-08T01:14:47.720000Z,29.586605,101.915462,11.49,1.1,171.9,3,184.3,152.5,227.6,0.065,8381
2016-10-08T01:15:06.720000Z,29.986426,101.650293,5.86,0.9,158.7,4,106.9,183.6,399.0,0.074,8380
2016-10-08T03:12:32.470000Z,29.054901,102.364144,21.73,1.3,119.0,20,122.5,101.7,94.5,0.096,8375
2016-10-08T10:04:56.470000Z,29.121242,102.406844,22.19,0.2,139.2,6,114.9,126.2,119.1,0.086,20349
2016-10-08T11:03:38.140000Z,29.166555,102.273966,10.95,0.3,181.8,5,148.1,145.0,204.5,0.110,20357
2016-10-08T11:11:23.030000Z,29.14337,102.449007,21.25,0.5,129.7,8,140.4,151.4,90.7,0.085,20360
2016-10-08T13:00:10.830000Z,28.223193,102.198381,10.83,0.5,142.6,5,280.7,177.3,278.9,0.092,20355
2016-10-09T06:15:16.870000Z,28.29173,102.260775,8.95,0.5,122.9,5,305.7,229.1,257.0,0.133,20361
2016-10-09T10:15:51.780000Z,29.09495,102.529997,19.47,0.8,51.1,18,186.3,135.7,97.5,0.078,20362
2016-10-09T11:15:31.080000Z,27.898926,102.413965,5.62,0.7,238.9,3,605.4,633.9,411.1,0.153,20358
2016-10-09T15:06:38.500000Z,27.8993,102.041821,4.69,1.2,270.5,3,432.2,495.3,737.9,0.001,8376
2016-10-10T03:03:35.890000Z,29.04932,102.375586,26.15,1.4,113.2,18,100.5,93.4,134.5,0.076,8377
2016-10-10T03:22:01.270000Z,28.932572,102.079834,18.08,0.6,191.0,5,130.3,344.0,278.2,0.141,20363
2016-10-10T05:02:40.180000Z,29.145079,102.258862,10.24,0.2,190.2,3,212.6,129.7,200.7,0.075,20364
2016-10-10T09:03:47.310000Z,29.254246,102.197493,5.89,0.2,265.7,4,389.2,334.9,422.4,0.154,20366
2016-10-10T11:15:41.360000Z,29.239508,102.33667,22.91,0.5,135.2,12,192.4,203.0,203.8,0.116,20365
2016-10-11T04:13:59.030000Z,29.027085,102.258553,13.8,0.8,180.6,12,146.5,136.5,101.9,0.070,20368
2016-10-11T06:18:57.070000Z,29.591998,101.884855,7.53,1.4,176.7,3,114.8,105.9,223.2,0.060,8371
2016-10-11T13:19:02.400000Z,29.450521,102.205786,7.06,0.5,164.3,7,143.9,191.8,151.6,0.067,20369
2016-10-11T18:06:42.760000Z,29.201076,102.250684,8.12,0.5,210.2,7,116.3,155.9,110.4,0.095,20367
2016-10-12T00:04:32.450000Z,29.325977,102.274593,8.19,0.1,298.9,3,272.8,212.6,202.8,0.131,20371
2016-10-12T03:22:28.880000Z,29.047156,102.415934,23.85,0.4,146.2,10,132.3,129.1,148.7,0.098,20378
2016-10-12T12:04:15.530000Z,29.141669,102.110718,10.5,1.4,201.7,16,175.5,111.2,148.9,0.112,20375
2016-10-12T17:18:10.440000Z,27.591488,102.489689,12.7,0.8,174.9,5,125.1,56.1,80.4,0.070,8367
2016-10-12T17:18:55.280000Z,27.587868,102.492513,13.91,0.8,175.7,5,138.5,79.1,103.9,0.081,8366
2016-10-12T19:05:08.440000Z,29.586875,101.900448,11.11,2.1,321.3,8,257.6,336.7,444.0,0.169,8370
2016-10-12T19:08:39.760000Z,29.604036,101.867871,1.28,1.5,180.1,3,122.4,152.2,297.7,0.060,8373
2016-10-12T21:18:18.600000Z,27.587262,102.485767,13.02,0.8,172.8,5,150.0,89.8,118.1,0.086,8365
2016-10-12T22:18:48.340000Z,27.585211,102.486442,13.93,1.3,172.9,8,123.2,51.4,90.0,0.071,8364
2016-10-13T00:23:58.040000Z,28.205011,101.713395,3.32,1.3,291.3,7,231.8,257.6,425.0,0.101,8362
2016-10-13T03:22:24.590000Z,29.227372,102.290015,5.83,0.6,167.3,12,143.7,199.7,129.5,0.081,20379
2016-10-13T05:20:33.780000Z,29.514992,102.190991,9.52,0.8,319.2,7,144.0,188.2,236.6,0.085,20377
2016-10-13T05:23:34.630000Z,29.146556,102.109839,8.1,0.5,170.7,6,188.4,203.5,364.8,0.132,20380
2016-10-13T08:03:51.060000Z,29.070601,102.371444,25.93,0.3,148.7,6,144.1,136.6,126.3,0.075,20370
2016-10-13T08:10:31.040000Z,29.14635,102.391732,26.95,0.3,108.2,11,129.9,147.7,143.6,0.084,20372
2016-10-13T08:14:14.700000Z,29.58421,101.887638,9.86,1.7,175.6,3,118.8,101.0,183.0,0.038,8368
2016-10-13T09:18:03.380000Z,27.586224,102.483626,12.98,0.9,171.8,7,122.8,52.2,94.1,0.069,8363
2016-10-13T10:11:11.570000Z,29.494708,102.116187,8.66,1.2,246.5,10,142.1,159.7,242.5,0.113,8372
2016-10-13T11:00:24.100000Z,29.149579,102.412004,12.7,0.5,162.3,7,148.6,180.9,142.3,0.087,20374
2016-10-13T22:17:09.120000Z,29.085331,102.471932,19.47,0.1,109.1,10,170.1,124.6,109.2,0.077,20376
2016-10-14T00:23:20.280000Z,28.48194,102.676652,12.75,1.6,116.8,15,158.0,136.6,190.9,0.128,8358
2016-10-14T03:23:46.610000Z,29.600932,101.883496,10.84,2.0,91.6,6,245.0,203.5,329.2,0.082,8355
2016-10-14T05:15:03.040000Z,29.272093,102.235433,6.27,0.2,329.0,5,133.8,260.4,178.4,0.063,20384
2016-10-14T12:16:07.540000Z,29.196454,102.296989,8.99,0.1,162.1,8,118.2,151.5,152.5,0.067,20381
2016-10-14T14:04:37.170000Z,27.567362,101.905632,21.7,1.3,195.6,3,454.9,527.7,743.5,0.139,8357
2016-10-14T17:16:18.780000Z,29.218087,102.221484,13.42,0.4,329.5,5,184.2,160.3,160.4,0.055,20382
2016-10-15T06:02:15.680000Z,30.162028,102.444889,12.65,1.3,160.0,3,153.9,276.6,295.1,0.091,8361
2016-10-16T03:03:39.810000Z,28.837435,102.215576,7.72,1.2,178.9,9,210.3,187.5,174.7,0.084,20390
2016-10-16T05:09:14.710000Z,29.211348,102.219873,13.19,1.5,177.3,8,170.5,253.7,219.3,0.080,8356
2016-10-16T05:11:51.040000Z,29.497567,102.118774,8.66,1.3,340.4,4,149.2,227.1,246.2,0.083,20383
2016-10-16T06:04:31.990000Z,29.608822,101.880314,11.14,2.2,257.6,11,159.5,210.2,263.8,0.166,8352
2016-10-16T09:06:58.240000Z,29.055345,102.398079,27.1,0.7,159.8,6,134.5,118.9,137.1,0.062,20391
2016-10-16T11:01:43.520000Z,29.599868,101.888159,10.78,1.8,176.8,4,154.0,206.9,344.9,0.075,8353
2016-10-16T12:14:09.350000Z,29.101615,102.406608,27.12,0.5,104.7,14,119.7,127.1,122.8,0.062,20392
2016-10-16T13:14:54.470000Z,29.101152,102.405786,27.13,1.1,105.0,18,116.0,123.4,116.2,0.068,8347
2016-10-16T17:15:51.680000Z,29.067297,102.369678,24.35,0.1,206.6,8,108.0,88.3,114.7,0.064,20388
2016-10-16T18:22:03.680000Z,28.892468,102.046362,14.03,0.7,218.8,5,248.1,242.1,344.9,0.126,20389
2016-10-16T22:14:05.520000Z,29.101685,102.40485,26.78,0.7,105.4,15,117.8,124.5,121.0,0.078,8346
2016-10-17T00:13:44.790000Z,27.66712,101.872437,11.71,1.3,141.8,6,171.1,148.9,178.0,0.126,20387
2016-10-17T02:09:45.770000Z,29.62734,102.027791,5.37,2.9,306.8,10,193.3,229.9,418.8,0.104,8343
2016-10-17T07:13:00.890000Z,29.614209,101.895085,8.92,1.5,269.4,8,196.7,355.3,629.9,0.105,8351
2016-10-17T18:13:23.960000Z,29.61827,101.899447,9.6,1.9,322.9,9,179.3,207.3,388.8,0.157,8349
2016-10-17T22:04:15.800000Z,29.873568,102.092253,4.54,2.2,289.1,11,215.3,127.0,340.2,0.119,8344
2016-10-18T05:19:32.100000Z,29.482308,102.107788,10.03,1.0,246.7,7,141.0,141.2,193.6,0.094,20393
2016-10-18T09:03:56.430000Z,27.960447,102.092472,-0.96,1.3,250.4,3,237.8,253.8,508.3,0.063,8345
2016-10-19T04:09:01.970000Z,29.120856,102.46228,22.92,1.8,131.1,13,128.6,162.8,89.7,0.077,8342
2016-10-19T10:18:48.830000Z,29.051935,102.378833,24.38,0.4,122.2,10,97.3,81.2,124.8,0.059,20396
2016-10-19T11:07:52.310000Z,29.054769,102.363013,21.59,0.8,148.5,10,146.6,113.9,89.1,0.061,20394
2016-10-19T13:23:43.030000Z,29.136664,102.257568,13.75,0.2,190.1,7,132.1,113.9,143.5,0.107,20397
2016-10-19T17:16:54.700000Z,28.969002,102.047274,15.32,0.8,149.5,7,126.2,246.0,197.9,0.157,20395
2016-10-19T21:00:07.360000Z,29.074524,102.372298,24.92,1.6,73.2,21,104.3,94.5,113.3,0.068,8340
2016-10-20T03:15:30.520000Z,29.037596,102.27509,12.09,0.0,169.3,5,170.8,144.1,136.0,0.110,20400
2016-10-20T05:12:20.690000Z,29.66499,102.059847,-2.93,1.4,339.0,4,298.0,337.5,949.2,0.058,20399
2016-10-20T14:19:53.050000Z,29.849355,102.060197,10.23,2.8,281.3,14,295.6,205.7,310.9,0.110,8338
2016-10-21T02:09:11.080000Z,29.795817,102.366626,15.85,2.3,61.6,13,222.0,166.4,361.0,0.156,8339
2016-10-21T07:20:15.590000Z,28.890692,102.508521,19.09,0.5,232.9,7,201.8,120.1,155.1,0.084,20404
2016-10-21T09:19:49.800000Z,29.162561,102.2729,9.81,0.5,182.2,8,139.2,119.1,139.6,0.095,20401
2016-10-21T12:21:04.100000Z,29.617098,101.888647,6.04,1.7,263.9,10,152.6,188.4,316.0,0.122,8333
2016-10-21T16:14:55.230000Z,29.074799,102.389559,23.66,0.6,127.5,11,97.2,88.7,119.1,0.073,20403
2016-10-22T07:03:07.940000Z,28.778097,102.633203,7.62,1.2,190.7,9,172.4,187.8,251.4,0.130,20405
2016-10-22T07:21:54.120000Z,29.027293,102.296623,13.0,0.3,177.3,7,164.7,152.6,140.2,0.092,20406
2016-10-22T14:20:24.930000Z,29.08103,101.843978,15.61,0.9,172.0,6,410.3,643.9,644.3,0.128,8335
2016-10-22T17:04:29.520000Z,29.184367,102.179785,8.76,0.9,160.7,8,142.9,174.8,219.3,0.114,8331
2016-10-22T19:06:17.800000Z,29.034625,102.388501,22.83,0.9,145.7,12,110.8,80.1,107.3,0.084,20402
2016-10-22T19:11:29.680000Z,28.915883,102.50009,23.25,1.8,66.8,23,184.6,108.9,132.4,0.088,8337
2016-10-23T05:20:41.950000Z,29.595121,101.898429,5.95,1.2,175.0,3,124.5,106.1,220.9,0.030,8334
2016-10-23T06:20:27.960000Z,29.004899,102.486239,22.78,0.1,85.5,11,164.6,118.8,132.6,0.092,20409
2016-10-23T08:22:29.900000Z,29.596059,101.907113,5.99,1.2,173.8,3,160.5,144.5,317.4,0.057,8332
2016-10-23T16:13:43.550000Z,29.601027,101.876563,9.99,2.0,268.3,12,152.9,231.4,377.2,0.180,8330
2016-10-24T02:14:36.720000Z,29.243762,102.290527,6.08,1.0,153.7,13,137.3,182.1,117.0,0.083,20408
2016-10-24T07:18:20.780000Z,29.591616,101.895174,10.28,1.4,175.2,4,134.2,142.6,197.1,0.052,8329
2016-10-24T20:01:59.320000Z,29.114158,102.419482,21.53,0.6,102.5,11,116.1,123.3,107.1,0.068,20410
2016-10-25T07:14:36.880000Z,29.01382,102.413224,19.85,0.2,126.8,9,147.2,118.1,120.9,0.074,20416
2016-10-25T13:17:11.810000Z,29.538114,102.163175,0.76,1.2,256.5,10,206.4,241.6,343.2,0.082,8327
2016-10-25T16:00:13.220000Z,28.569183,101.912793,7.93,0.8,281.0,3,118.7,130.5,159.1,0.079,20413
2016-10-25T17:23:00.300000Z,29.169501,102.34139,20.39,1.4,74.1,17,125.3,163.1,147.6,0.091,8326
2016-10-25T21:08:39.000000Z,29.121708,102.791081,10.75,1.0,149.7,10,194.0,303.4,198.4,0.153,20411
2016-10-26T06:05:19.180000Z,30.123157,101.971566,8.91,1.4,172.3,4,217.0,233.2,261.0,0.116,8325
2016-10-26T09:18:36.420000Z,29.60071,101.882414,7.18,1.0,177.7,3,94.8,109.7,161.7,0.045,8328
2016-10-26T10:07:00.160000Z,27.769958,102.075146,5.89,0.5,261.0,4,243.0,247.1,210.8,0.137,20415
2016-10-26T17:16:37.220000Z,29.125956,102.24742,14.4,0.4,176.9,9,137.7,104.8,137.9,0.102,20418
2016-10-26T18:16:03.940000Z,29.126965,102.246346,14.52,0.5,177.4,9,131.2,103.8,125.9,0.094,20419
2016-10-27T02:04:27.890000Z,29.44126,101.929899,7.54,1.5,338.6,7,320.3,509.4,563.9,0.135,20420
2016-10-27T03:16:19.730000Z,29.365727,102.229215,6.58,0.1,227.8,5,192.8,253.3,195.5,0.070,20423
2016-10-27T08:00:45.010000Z,28.984686,102.454557,19.41,0.7,272.5,7,176.2,126.2,135.3,0.091,20414
2016-10-27T08:15:10.080000Z,28.913977,102.491691,20.82,1.6,67.3,18,178.8,107.6,151.3,0.093,8324
